# This MeasurementStore object was saved on 27/07/2014 4:24:05 PM

# _FirstTime.Ticks
635420749726319560
# _PreviousTime.Ticks
635420750453089133
# _Data
# Measure.Distance, Measure.TimeStamp.Ticks, Measure.SensorID, Measure.TimeStage, Curr.TimeReceived (time since last measurement in ms)
-1,635420750279096330,6,-19661164,9
148.5706,635420750279263630,2,-19661164,16
-1,635420750279687430,3,-19661164,47
-1,635420750279815030,4,-19661163,11
-1,635420750280079760,5,-19661163,24
-1,635420750280096230,6,-19661163,1
-1,635420750280312980,1,-19661163,20
-1,635420750280565690,2,-19661163,25
-1,635420750280649570,3,-19661163,13
271.0627,635420750280661740,4,-19661163,0
-1,635420750281075330,5,-19661162,41
-1,635420750281097740,6,-19661162,0
-1,635420750281371640,1,-19661162,26
54.60329,635420750281413770,3,-19661162,6
-1,635420750281487440,2,-19661162,4
5.827295,635420750281509670,4,-19661162,6
326.2266,635420750281864150,5,-19661161,33
148.7235,635420750282090170,1,-19661161,19
-1,635420750282095930,6,-19661161,2
113.8276,635420750282239110,2,-19661161,13
-1,635420750282692400,3,-19661161,48
-1,635420750282819190,4,-19661160,12
6.286004,635420750283010010,1,-19661160,15
-1,635420750283073650,5,-19661160,6
-1,635420750283159360,6,-19661160,9
137.6975,635420750283257270,2,-19661160,7
-1,635420750283648980,3,-19661160,43
-1,635420750283879890,4,-19661159,23
-1,635420750284075620,5,-19661159,16
-1,635420750284157000,6,-19661159,7
-1,635420750284369790,1,-19661159,21
115.3057,635420750284449750,3,-19661159,12
-1,635420750284491650,2,-19661159,2
297.3959,635420750284679840,4,-19661159,19
224.4103,635420750284804150,5,-19661158,10
175.9741,635420750284945670,6,-19661158,14
-1,635420750285371490,1,-19661158,41
16.90425,635420750285389780,3,-19661158,6
-1,635420750285485150,2,-19661158,5
5.810307,635420750285509690,4,-19661158,6
6.031166,635420750285849640,6,-19661157,31
-1,635420750286079640,5,-19661157,23
47.36589,635420750286093620,1,-19661157,0
325.0374,635420750286363480,2,-19661157,27
-1,635420750286692890,3,-19661157,38
-1,635420750286819090,4,-19661156,10
-1,635420750286981970,5,-19661156,14
6.319983,635420750287072800,1,-19661156,8
-1,635420750287096740,6,-19661156,4
6.642777,635420750287180130,2,-19661156,7
-1,635420750287648920,3,-19661156,49
-1,635420750287922230,4,-19661155,27
291.093,635420750288096140,6,-19661155,14
-1,635420750288375840,1,-19661155,27
-1,635420750288489930,2,-19661155,12
119.6719,635420750288456250,3,-19661155,0
302.051,635420750288679880,4,-19661155,18
-1,635420750288982940,5,-19661154,28
-1,635420750289096210,6,-19661154,11
-1,635420750289308810,1,-19661154,20
5.929231,635420750289509600,4,-19661154,40
232.1914,635420750289522570,3,-19661154,0
-1,635420750289563790,2,-19661154,0
-1,635420750289979420,5,-19661153,28
-1,635420750290096740,6,-19661153,10
144.8669,635420750290150290,1,-19661153,5
131.6493,635420750290249620,2,-19661153,10
-1,635420750290687990,3,-19661153,45
-1,635420750290818850,4,-19661152,13
6.336971,635420750291010010,1,-19661152,15
218.3792,635420750291095390,6,-19661152,9
148.7065,635420750291263710,2,-19661152,17
-1,635420750291648930,3,-19661152,40
154.6187,635420750291864090,5,-19661151,19
-1,635420750291879580,4,-19661151,5
-1,635420750292153190,6,-19661151,23
-1,635420750292369860,1,-19661151,20
60.34564,635420750292420160,3,-19661151,10
-1,635420750292489840,2,-19661151,2
261.2769,635420750292655820,4,-19661151,20
-1,635420750293079790,5,-19661150,38
-1,635420750293155020,6,-19661150,7
-1,635420750293366910,1,-19661150,20
-1,635420750293397260,2,-19661150,2
5.963209,635420750293509610,4,-19661150,14
78.60903,635420750293526790,3,-19661150,2
143.0321,635420750293926150,6,-19661149,37
12.2662,635420750294072180,1,-19661149,14
-1,635420750294075610,5,-19661149,0
-1,635420750294483060,2,-19661149,39
-1,635420750294686690,3,-19661149,25
277.3147,635420750294835820,5,-19661148,12
15.27329,635420750294864980,6,-19661148,3
-1,635420750294819180,4,-19661148,0
6.269015,635420750295072910,1,-19661148,19
-1,635420750295478420,2,-19661148,40
-1,635420750295648930,3,-19661148,23
-1,635420750295880050,4,-19661147,20
-1,635420750295983600,5,-19661147,7
-1,635420750296096280,6,-19661147,12
135.0132,635420750296251430,2,-19661147,14
-1,635420750296375900,1,-19661147,11
86.52599,635420750296432740,3,-19661147,9
304.8372,635420750296683790,4,-19661147,31
-1,635420750296978810,5,-19661146,20
6.489874,635420750297180160,2,-19661146,20
-1,635420750297183230,6,-19661146,1
-1,635420750297308800,1,-19661146,10
5.94622,635420750297509570,4,-19661146,23
239.4798,635420750297526720,3,-19661146,1
-1,635420750298079760,5,-19661145,52
252.0857,635420750298150440,1,-19661145,6
-1,635420750298157090,6,-19661145,2
-1,635420750298487210,2,-19661145,31
-1,635420750298696930,3,-19661145,25
-1,635420750298819020,4,-19661144,12
133.722,635420750298920750,6,-19661144,7
6.540842,635420750299073140,1,-19661144,16
-1,635420750299075570,5,-19661144,0
-1,635420750299478980,2,-19661144,38
-1,635420750299648890,3,-19661144,21
5.912242,635420750299849670,6,-19661143,15
324.4767,635420750299863620,5,-19661143,2
-1,635420750299880030,4,-19661143,3
94.98662,635420750300232090,2,-19661143,32
-1,635420750300313040,1,-19661143,9
119.502,635420750300453580,3,-19661143,17
279.8461,635420750300666860,4,-19661143,21
-1,635420750301079530,5,-19661142,38
-1,635420750301102880,6,-19661142,2
74.0899,635420750301429300,3,-19661142,34
-1,635420750301489330,2,-19661142,1
5.94622,635420750301509710,4,-19661142,5
-1,635420750301979660,5,-19661141,46
-1,635420750302294670,6,-19661141,28
-1,635420750302478630,2,-19661141,18
-1,635420750302696750,3,-19661141,25
-1,635420750302819700,4,-19661140,12
36.91753,635420750302857840,5,-19661140,4
-1,635420750303150370,6,-19661140,25
206.4528,635420750303293600,2,-19661140,12
-1,635420750303648990,3,-19661140,39
-1,635420750303815220,4,-19661139,24
156.0968,635420750303933810,6,-19661139,0
-1,635420750301372180,1,-19661142,4
77.84451,635420750302084330,1,-19661141,0
6.336971,635420750303072850,1,-19661140,0
-1,635420750304079820,5,-19661139,11
6.710734,635420750304180140,2,-19661139,9
-1,635420750304370560,1,-19661139,19
113.8106,635420750304448850,3,-19661139,10
272.065,635420750304662200,4,-19661139,21
5.810307,635420750304849560,6,-19661138,17
-1,635420750305075370,5,-19661138,22
-1,635420750305471930,1,-19661138,39
-1,635420750305500900,2,-19661138,7
5.963209,635420750305509680,4,-19661138,0
-1,635420750305696250,3,-19661138,18
312.7881,635420750305856180,5,-19661137,13
118.024,635420750306072000,1,-19661137,21
-1,635420750306096050,6,-19661137,3
-1,635420750306478550,2,-19661137,38
-1,635420750306648720,3,-19661137,20
-1,635420750306882900,4,-19661136,24
6.286004,635420750307009990,1,-19661136,8
-1,635420750307079750,5,-19661136,7
-1,635420750307109860,6,-19661136,2
116.1212,635420750307240460,2,-19661136,12
140.2798,635420750307468210,3,-19661136,26
-1,635420750307808920,4,-19661135,34
-1,635420750308075350,5,-19661135,23
-1,635420750308098070,6,-19661135,1
6.829658,635420750308180180,2,-19661135,7
-1,635420750308375740,1,-19661135,19
246.4963,635420750308664690,4,-19661135,31
-1,635420750308652870,3,-19661135,0
151.3398,635420750308857840,5,-19661134,17
-1,635420750309152860,6,-19661134,29
-1,635420750309358910,1,-19661134,19
-1,635420750309490880,2,-19661134,18
5.878263,635420750309509620,4,-19661134,1
-1,635420750309688980,3,-19661134,17
-1,635420750310079770,5,-19661133,37
237.8658,635420750310142440,1,-19661133,5
-1,635420750310155110,6,-19661133,4
132.7536,635420750310420680,3,-19661133,26
-1,635420750310479950,2,-19661133,2
-1,635420750310812890,4,-19661132,37
166.9189,635420750310940270,6,-19661132,10
-1,635420750310982980,5,-19661132,3
6.218047,635420750311010010,1,-19661132,2
152.58,635420750311261950,2,-19661132,24
-1,635420750311687620,3,-19661132,45
5.861274,635420750311849590,6,-19661131,15
159.0189,635420750311862420,5,-19661131,0
-1,635420750311815540,4,-19661131,0
6.778691,635420750312180170,2,-19661131,31
-1,635420750312375840,1,-19661131,19
226.7718,635420750312635430,4,-19661131,39
-1,635420750312652050,3,-19661131,0
-1,635420750313079560,5,-19661130,30
-1,635420750313100090,6,-19661130,4
-1,635420750313309210,1,-19661130,19
73.98796,635420750313425200,3,-19661130,15
5.861274,635420750313509700,4,-19661130,6
-1,635420750313575230,2,-19661130,5
-1,635420750313979520,5,-19661129,41
-1,635420750314096480,6,-19661129,10
191.7401,635420750314147640,1,-19661129,5
-1,635420750314437280,2,-19661129,28
-1,635420750314692300,3,-19661129,29
-1,635420750314819640,4,-19661128,12
319.8557,635420750314860390,5,-19661128,1
-1,635420750315078280,1,-19661128,20
-1,635420750315152790,6,-19661128,8
-1,635420750315483810,2,-19661128,31
-1,635420750315648860,3,-19661128,19
-1,635420750315815500,4,-19661127,24
-1,635420750316079870,5,-19661127,16
-1,635420750316155100,6,-19661127,8
-1,635420750316313140,1,-19661127,14
-1,635420750316487280,2,-19661127,17
130.9018,635420750316458930,3,-19661127,2
301.949,635420750316679810,4,-19661127,21
158.6791,635420750316935350,6,-19661126,23
-1,635420750317075940,5,-19661126,14
159.2058,635420750317265790,2,-19661126,18
-1,635420750317308770,1,-19661126,4
73.69915,635420750317429090,3,-19661126,20
5.912242,635420750317509690,4,-19661126,2
5.895252,635420750317849630,6,-19661125,32
337.3546,635420750317870740,5,-19661125,1
142.2166,635420750318086390,1,-19661125,20
6.727723,635420750318180140,2,-19661125,10
234.349,635420750318523660,3,-19661125,37
-1,635420750318812810,4,-19661124,28
-1,635420750318982980,5,-19661124,16
6.387939,635420750319009980,1,-19661124,1
-1,635420750319267380,6,-19661124,25
-1,635420750319482560,2,-19661124,20
-1,635420750319656470,3,-19661124,21
-1,635420750319815470,4,-19661123,15
-1,635420750319979700,5,-19661123,12
-1,635420750320155140,6,-19661123,30
-1,635420750320370100,1,-19661123,8
-1,635420750320487270,2,-19661123,11
-1,635420750320648810,3,-19661123,19
236.9144,635420750320641970,4,-19661123,1
160.9557,635420750320937070,6,-19661122,23
-1,635420750321079490,5,-19661122,16
141.9108,635420750321255540,2,-19661122,15
-1,635420750321310490,1,-19661122,5
77.5387,635420750321427400,3,-19661122,17
5.827295,635420750321509650,4,-19661122,6
5.878263,635420750321849630,6,-19661121,30
-1,635420750322076210,5,-19661121,24
8.511589,635420750322183980,2,-19661121,8
-1,635420750322697300,3,-19661121,55
-1,635420750322819330,4,-19661120,12
297.2261,635420750322847060,5,-19661120,0
-1,635420750323096810,6,-19661120,24
-1,635420750323482900,2,-19661120,38
-1,635420750323648920,3,-19661120,20
-1,635420750323879590,4,-19661119,23
-1,635420750324079790,5,-19661119,17
-1,635420750324098220,6,-19661119,1
139.974,635420750324464260,3,-19661119,41
-1,635420750324579060,2,-19661119,7
117.2765,635420750322071640,1,-19661121,7
6.489874,635420750323072850,1,-19661120,0
-1,635420750324313450,1,-19661119,0
302,635420750324679850,4,-19661119,15
-1,635420750325075270,5,-19661118,27
132.4138,635420750325250010,2,-19661118,17
-1,635420750325371960,1,-19661118,14
5.793317,635420750325509650,4,-19661118,14
249.4524,635420750325526790,3,-19661118,2
93.13479,635420750326085010,1,-19661117,53
6.625788,635420750326180120,2,-19661117,9
-1,635420750326690460,3,-19661117,55
-1,635420750326819200,4,-19661116,15
6.387939,635420750327072780,1,-19661116,19
-1,635420750327482680,2,-19661116,41
-1,635420750327648910,3,-19661116,21
-1,635420750327911960,4,-19661115,25
-1,635420750328313510,1,-19661115,37
70.01249,635420750328423550,3,-19661115,16
-1,635420750328565140,2,-19661115,7
302.2039,635420750328679980,4,-19661115,16
-1,635420750329308770,1,-19661114,57
-1,635420750329436530,2,-19661114,14
5.878263,635420750329509630,4,-19661114,10
-1,635420750329693160,3,-19661114,19
238.7832,635420750325855230,5,-19661117,31
-1,635420750327079750,5,-19661116,0
-1,635420750328075740,5,-19661115,0
-1,635420750325096980,6,-19661118,1
-1,635420750326152750,6,-19661117,0
-1,635420750327156950,6,-19661116,0
24.15864,635420750330079390,1,-19661113,1
317.9529,635420750328859300,5,-19661114,7
161.8051,635420750327937190,6,-19661115,0
-1,635420750330086780,5,-19661113,0
5.844285,635420750328849520,6,-19661114,0
-1,635420750330096270,6,-19661113,0
-1,635420750330483900,2,-19661113,33
-1,635420750330648850,3,-19661113,19
-1,635420750330880550,4,-19661112,24
6.269015,635420750331010030,1,-19661112,8
-1,635420750331075350,5,-19661112,6
-1,635420750331161060,6,-19661112,9
-1,635420750331478570,2,-19661112,30
134.0278,635420750331460710,3,-19661112,1
141.7919,635420750331852510,5,-19661111,37
-1,635420750331808560,4,-19661111,4
-1,635420750332148580,6,-19661111,25
-1,635420750332313370,1,-19661111,16
-1,635420750332572930,2,-19661111,24
243.5911,635420750332645430,4,-19661111,11
-1,635420750332654790,3,-19661111,1
141.2652,635420750332925100,6,-19661110,23
-1,635420750333080100,5,-19661110,15
-1,635420750333373940,1,-19661110,29
-1,635420750333486570,2,-19661110,10
5.912242,635420750333509700,4,-19661110,8
246.887,635420750333526920,3,-19661110,3
5.912242,635420750333849620,6,-19661109,27
-1,635420750333979540,5,-19661109,12
110.5657,635420750334067640,1,-19661109,10
325.0374,635420750334363430,2,-19661109,27
-1,635420750334687260,3,-19661109,36
-1,635420750334819180,4,-19661108,16
153.2596,635420750334858940,5,-19661108,0
-1,635420750335078260,1,-19661108,18
-1,635420750335095780,6,-19661108,2
6.642777,635420750335180110,2,-19661108,7
-1,635420750335648900,3,-19661108,51
-1,635420750335815280,4,-19661107,22
-1,635420750335983180,5,-19661107,7
-1,635420750336095980,6,-19661107,10
-1,635420750336375780,1,-19661107,27
95.90404,635420750336438280,3,-19661107,11
-1,635420750336490090,2,-19661107,0
250.4208,635420750336649460,4,-19661107,21
-1,635420750336978770,5,-19661106,28
-1,635420750337202000,6,-19661106,21
-1,635420750337309220,1,-19661106,9
-1,635420750337436540,2,-19661106,13
5.980198,635420750337509670,4,-19661106,9
239.7346,635420750337526890,3,-19661106,4
-1,635420750338079950,5,-19661105,50
254.1075,635420750338151970,1,-19661105,5
-1,635420750338156500,6,-19661105,0
366.9837,635420750338397750,2,-19661105,23
-1,635420750338790420,3,-19661104,42
-1,635420750338819130,4,-19661104,5
137.0689,635420750338922670,6,-19661104,5
-1,635420750338979440,5,-19661104,5
-1,635420750339078270,1,-19661104,9
-1,635420750339482630,2,-19661104,40
-1,635420750339689130,3,-19661104,28
-1,635420750339815940,4,-19661103,9
5.827295,635420750339849570,6,-19661103,0
148.6555,635420750339856310,5,-19661103,0
-1,635420750340369920,1,-19661103,50
144.1364,635420750340426970,3,-19661103,9
-1,635420750340491600,2,-19661103,3
238.8342,635420750340642630,4,-19661103,17
-1,635420750341079430,5,-19661102,42
-1,635420750341101240,6,-19661102,3
-1,635420750341308890,1,-19661102,18
-1,635420750341397160,2,-19661102,8
5.912242,635420750341509620,4,-19661102,14
305.8566,635420750341561490,3,-19661102,6
-1,635420750342075380,5,-19661101,48
48.23234,635420750342093410,1,-19661101,0
-1,635420750342097430,6,-19661101,2
-1,635420750342483820,2,-19661101,37
-1,635420750342652880,3,-19661101,21
345.2885,635420750342875350,5,-19661100,17
-1,635420750342882930,4,-19661100,5
6.404928,635420750343073130,1,-19661100,13
-1,635420750343097330,6,-19661100,3
-1,635420750343478530,2,-19661100,37
-1,635420750343692490,3,-19661100,24
-1,635420750343815190,4,-19661099,11
-1,635420750344079770,5,-19661099,24
-1,635420750344160900,6,-19661099,7
124.9895,635420750344245600,2,-19661099,7
-1,635420750344313410,1,-19661099,6
118.7545,635420750344411970,3,-19661099,14
251.4402,635420750344650070,4,-19661099,23
-1,635420750345075680,5,-19661098,40
-1,635420750345154980,6,-19661098,7
6.625788,635420750345180170,2,-19661098,2
-1,635420750345371610,1,-19661098,17
5.963209,635420750345509610,4,-19661098,18
-1,635420750345687740,3,-19661098,17
309.1015,635420750345854070,5,-19661097,13
147.3133,635420750345928870,6,-19661097,7
122.3053,635420750346074320,1,-19661097,12
-1,635420750346483280,2,-19661097,42
-1,635420750346649260,3,-19661097,20
6.082133,635420750346849640,6,-19661096,16
-1,635420750346879960,4,-19661096,9
6.37095,635420750347073150,1,-19661096,13
-1,635420750347079550,5,-19661096,2
59.27532,635420750347416730,3,-19661096,36
-1,635420750347482930,2,-19661096,2
-1,635420750347809330,4,-19661095,35
-1,635420750347979590,5,-19661095,14
-1,635420750348201760,6,-19661095,21
-1,635420750348341140,1,-19661095,13
-1,635420750348437910,2,-19661095,9
223.6798,635420750348633610,4,-19661095,23
-1,635420750348693910,3,-19661095,6
-1,635420750349148630,6,-19661094,43
-1,635420750349309290,1,-19661094,14
5.861274,635420750349509630,4,-19661094,27
-1,635420750349565170,2,-19661094,0
313.9604,635420750349526970,3,-19661094,0
144.8669,635420750349927230,6,-19661093,36
-1,635420750350080010,5,-19661093,16
40.28139,635420750350089010,1,-19661093,0
-1,635420750350478520,2,-19661093,41
-1,635420750350688000,3,-19661093,20
5.861274,635420750350849690,6,-19661092,13
-1,635420750350819070,4,-19661092,4
-1,635420750350978720,5,-19661092,11
6.778691,635420750351070770,1,-19661092,6
138.2072,635420750351253460,2,-19661092,18
-1,635420750351648970,3,-19661092,42
154.228,635420750351859590,5,-19661091,17
-1,635420750351879620,4,-19661091,4
-1,635420750352096280,6,-19661091,19
6.761702,635420750352180210,2,-19661091,6
-1,635420750352313150,1,-19661091,13
51.03556,635420750352411980,3,-19661091,13
236.7275,635420750352641400,4,-19661091,21
-1,635420750353079560,5,-19661090,42
-1,635420750353100480,6,-19661090,1
-1,635420750353308670,1,-19661090,19
5.912242,635420750353509640,4,-19661090,24
245.1542,635420750353527120,3,-19661090,0
-1,635420750353571760,2,-19661090,2
13.43846,635420750354072740,1,-19661089,51
-1,635420750354075650,5,-19661089,-1
-1,635420750354095620,6,-19661089,3
-1,635420750354479010,2,-19661089,38
-1,635420750354690440,3,-19661089,24
-1,635420750354819210,4,-19661088,17
314.8778,635420750354857520,5,-19661088,0
7.01654,635420750355010420,1,-19661088,11
-1,635420750355095860,6,-19661088,13
